year,day,hour,xco2
2018,139,17.049,408.52
2018,139,18.756,408.52
2018,139,20.762,408.52
2018,139,21.103,408.52
2018,139,16.738,408.53
2018,139,16.751,408.53
2018,139,17.088,408.53
2018,139,17.174,408.53
2018,139,17.2,408.53
2018,139,17.35,408.53
2018,139,17.474,408.53
2018,139,17.705,408.53
2018,139,20.726,408.53
2018,139,16.801,408.54
2018,139,16.806,408.54
2018,139,16.835,408.54
2018,139,16.845,408.54
2018,139,17.03,408.54
2018,139,17.038,408.54
2018,139,17.166,408.54
2018,139,17.408,408.54
2018,139,17.504,408.54
2018,139,17.562,408.54
2018,139,17.708,408.54
2018,139,19.97,408.54
2018,139,20.012,408.54
2018,139,16.704,408.55
2018,139,16.72,408.55
2018,139,16.792,408.55
2018,139,16.832,408.55
2018,139,16.874,408.55
2018,139,17.187,408.55
2018,139,17.208,408.55
2018,139,17.45,408.55
2018,139,17.523,408.55
2018,139,17.552,408.55
2018,139,17.564,408.55
2018,139,17.893,408.55
2018,139,18.073,408.55
2018,139,18.586,408.55
2018,139,20.486,408.55
2018,139,20.494,408.55
2018,139,20.676,408.55
2018,139,22.847,408.55
2018,139,16.698,408.56
2018,139,16.717,408.56
2018,139,16.907,408.56
2018,139,16.952,408.56
2018,139,17.067,408.56
2018,139,17.382,408.56
2018,139,17.418,408.56
2018,139,17.44,408.56
2018,139,17.442,408.56
2018,139,17.551,408.56
2018,139,17.742,408.56
2018,139,18.203,408.56
2018,139,18.582,408.56
2018,139,19.415,408.56
2018,139,20.359,408.56
2018,139,20.463,408.56
2018,139,20.697,408.56
2018,139,20.895,408.56
2018,139,16.714,408.57
2018,139,16.918,408.57
2018,139,16.973,408.57
2018,139,17.111,408.57
2018,139,17.135,408.57
2018,139,17.189,408.57
2018,139,17.293,408.57
2018,139,17.359,408.57
2018,139,17.379,408.57
2018,139,17.875,408.57
2018,139,18.031,408.57
2018,139,19.996,408.57
2018,139,16.782,408.58
2018,139,17.231,408.58
2018,139,17.309,408.58
2018,139,17.362,408.58
2018,139,17.403,408.58
2018,139,17.513,408.58
2018,139,17.578,408.58
2018,139,18.076,408.58
2018,139,20.116,408.58
2018,139,20.184,408.58
2018,139,20.309,408.58
2018,139,20.716,408.58
2018,139,16.8,408.59
2018,139,17.181,408.59
2018,139,17.238,408.59
2018,139,17.487,408.59
2018,139,17.51,408.59
2018,139,17.719,408.59
2018,139,20.02,408.59
2018,139,20.702,408.59
2018,139,21.989,408.59
2018,139,16.869,408.6
2018,139,16.955,408.6
2018,139,16.988,408.6
2018,139,17.113,408.6
2018,139,17.186,408.6
2018,139,17.197,408.6
2018,139,17.854,408.6
2018,139,17.932,408.6
2018,139,18.065,408.6
2018,139,20.006,408.6
2018,139,20.53,408.6
2018,139,20.923,408.6
2018,139,21.802,408.6
2018,139,16.691,408.61
2018,139,16.719,408.61
2018,139,16.788,408.61
2018,139,16.951,408.61
2018,139,17.137,408.61
2018,139,17.158,408.61
2018,139,17.223,408.61
2018,139,17.246,408.61
2018,139,17.33,408.61
2018,139,17.427,408.61
2018,139,17.431,408.61
2018,139,17.693,408.61
2018,139,20.14,408.61
2018,139,20.153,408.61
2018,139,20.877,408.61
2018,139,20.974,408.61
2018,139,16.685,408.62
2018,139,16.873,408.62
2018,139,17.043,408.62
2018,139,17.074,408.62
2018,139,17.302,408.62
2018,139,17.508,408.62
2018,139,17.541,408.62
2018,139,17.547,408.62
2018,139,18.806,408.62
2018,139,19.986,408.62
2018,139,20.083,408.62
2018,139,16.754,408.63
2018,139,16.912,408.63
2018,139,16.947,408.63
2018,139,17.071,408.63
2018,139,17.221,408.63
2018,139,17.249,408.63
2018,139,17.298,408.63
2018,139,17.507,408.63
2018,139,17.721,408.63
2018,139,17.731,408.63
2018,139,17.801,408.63
2018,139,20.374,408.63
2018,139,20.968,408.63
2018,139,17.035,408.64
2018,139,17.195,408.64
2018,139,17.204,408.64
2018,139,17.317,408.64
2018,139,17.346,408.64
2018,139,17.455,408.64
2018,139,17.47,408.64
2018,139,17.581,408.64
2018,139,17.669,408.64
2018,139,20.267,408.64
2018,139,20.296,408.64
2018,139,20.324,408.64
2018,139,20.937,408.64
2018,139,21.153,408.64
2018,139,16.67,408.65
2018,139,16.879,408.65
2018,139,17.072,408.65
2018,139,17.207,408.65
2018,139,17.296,408.65
2018,139,17.534,408.65
2018,139,17.901,408.65
2018,139,18.805,408.65
2018,139,20.019,408.65
2018,139,20.173,408.65
2018,139,16.712,408.66
2018,139,16.787,408.66
2018,139,16.826,408.66
2018,139,16.938,408.66
2018,139,17.147,408.66
2018,139,17.173,408.66
2018,139,17.178,408.66
2018,139,17.26,408.66
2018,139,17.327,408.66
2018,139,17.333,408.66
2018,139,17.414,408.66
2018,139,17.667,408.66
2018,139,17.724,408.66
2018,139,19.405,408.66
2018,139,20.087,408.66
2018,139,20.317,408.66
2018,139,20.363,408.66
2018,139,20.364,408.66
2018,139,20.59,408.66
2018,139,21.304,408.66
2018,139,16.946,408.67
2018,139,16.949,408.67
2018,139,17.054,408.67
2018,139,17.168,408.67
2018,139,17.257,408.67
2018,139,17.264,408.67
2018,139,17.311,408.67
2018,139,17.489,408.67
2018,139,17.697,408.67
2018,139,17.729,408.67
2018,139,17.938,408.67
2018,139,18.204,408.67
2018,139,19.611,408.67
2018,139,19.963,408.67
2018,139,20.001,408.67
2018,139,20.194,408.67
2018,139,20.225,408.67
2018,139,20.322,408.67
2018,139,20.703,408.67
2018,139,16.73,408.68
2018,139,16.965,408.68
2018,139,16.983,408.68
2018,139,17.114,408.68
2018,139,17.194,408.68
2018,139,17.21,408.68
2018,139,17.492,408.68
2018,139,17.505,408.68
2018,139,17.575,408.68
2018,139,17.583,408.68
2018,139,17.715,408.68
2018,139,17.799,408.68
2018,139,20.082,408.68
2018,139,20.22,408.68
2018,139,20.45,408.68
2018,139,20.556,408.68
2018,139,20.734,408.68
2018,139,20.874,408.68
2018,139,16.991,408.69
2018,139,17.037,408.69
2018,139,17.105,408.69
2018,139,17.116,408.69
2018,139,17.144,408.69
2018,139,17.27,408.69
2018,139,17.32,408.69
2018,139,17.348,408.69
2018,139,17.437,408.69
2018,139,17.677,408.69
2018,139,17.74,408.69
2018,139,17.802,408.69
2018,139,18.527,408.69
2018,139,19.413,408.69
2018,139,20.294,408.69
2018,139,20.333,408.69
2018,139,20.927,408.69
2018,139,17.003,408.7
2018,139,17.244,408.7
2018,139,17.304,408.7
2018,139,17.34,408.7
2018,139,17.345,408.7
2018,139,17.791,408.7
2018,139,18.399,408.7
2018,139,18.803,408.7
2018,139,20.161,408.7
2018,139,20.567,408.7
2018,139,21.255,408.7
2018,139,16.701,408.71
2018,139,16.722,408.71
2018,139,16.733,408.71
2018,139,17.131,408.71
2018,139,17.205,408.71
2018,139,17.229,408.71
2018,139,17.679,408.71
2018,139,17.771,408.71
2018,139,18.198,408.71
2018,139,20.095,408.71
2018,139,21.065,408.71
2018,139,21.181,408.71
2018,139,21.289,408.71
2018,139,22.191,408.71
2018,139,16.928,408.72
2018,139,17.129,408.72
2018,139,17.538,408.72
2018,139,17.598,408.72
2018,139,17.937,408.72
2018,139,18.261,408.72
2018,139,19.41,408.72
2018,139,19.976,408.72
2018,139,20.142,408.72
2018,139,20.186,408.72
2018,139,20.243,408.72
2018,139,20.929,408.72
2018,139,21.791,408.72
2018,139,22.29,408.72
2018,139,16.706,408.73
2018,139,16.724,408.73
2018,139,16.805,408.73
2018,139,16.85,408.73
2018,139,16.887,408.73
2018,139,16.942,408.73
2018,139,17.077,408.73
2018,139,17.361,408.73
2018,139,17.466,408.73
2018,139,17.481,408.73
2018,139,17.59,408.73
2018,139,19.999,408.73
2018,139,20.165,408.73
2018,139,20.183,408.73
2018,139,20.405,408.73
2018,139,20.466,408.73
2018,139,20.515,408.73
2018,139,21.641,408.73
2018,139,16.84,408.74
2018,139,16.98,408.74
2018,139,17.156,408.74
2018,139,17.322,408.74
2018,139,17.389,408.74
2018,139,17.88,408.74
2018,139,17.886,408.74
2018,139,17.966,408.74
2018,139,20.629,408.74
2018,139,21.023,408.74
2018,139,21.5,408.74
2018,139,16.677,408.75
2018,139,16.745,408.75
2018,139,16.769,408.75
2018,139,16.813,408.75
2018,139,16.837,408.75
2018,139,16.886,408.75
2018,139,17.032,408.75
2018,139,17.09,408.75
2018,139,17.093,408.75
2018,139,17.148,408.75
2018,139,17.228,408.75
2018,139,17.544,408.75
2018,139,18.052,408.75
2018,139,18.075,408.75
2018,139,20.108,408.75
2018,139,20.361,408.75
2018,139,20.789,408.75
2018,139,20.919,408.75
2018,139,16.779,408.76
2018,139,16.933,408.76
2018,139,17.045,408.76
2018,139,17.447,408.76
2018,139,18.802,408.76
2018,139,20.351,408.76
2018,139,20.642,408.76
2018,139,20.791,408.76
2018,139,21.012,408.76
2018,139,16.69,408.77
2018,139,16.831,408.77
2018,139,16.902,408.77
2018,139,16.926,408.77
2018,139,16.964,408.77
2018,139,17.017,408.77
2018,139,17.051,408.77
2018,139,17.375,408.77
2018,139,17.539,408.77
2018,139,17.56,408.77
2018,139,17.747,408.77
2018,139,17.763,408.77
2018,139,19.994,408.77
2018,139,20.111,408.77
2018,139,20.127,408.77
2018,139,20.725,408.77
2018,139,22.816,408.77
2018,139,16.732,408.78
2018,139,16.824,408.78
2018,139,16.9,408.78
2018,139,17.337,408.78
2018,139,17.439,408.78
2018,139,17.556,408.78
2018,139,17.601,408.78
2018,139,17.625,408.78
2018,139,17.648,408.78
2018,139,17.773,408.78
2018,139,17.872,408.78
2018,139,17.906,408.78
2018,139,18.797,408.78
2018,139,18.811,408.78
2018,139,20.022,408.78
2018,139,20.971,408.78
2018,139,21.044,408.78
2018,139,22.422,408.78
2018,139,22.69,408.78
2018,139,16.667,408.79
2018,139,16.774,408.79
2018,139,16.842,408.79
2018,139,16.848,408.79
2018,139,16.868,408.79
2018,139,16.884,408.79
2018,139,17.066,408.79
2018,139,17.217,408.79
2018,139,17.262,408.79
2018,139,17.405,408.79
2018,139,17.426,408.79
2018,139,17.483,408.79
2018,139,17.569,408.79
2018,139,17.593,408.79
2018,139,17.695,408.79
2018,139,17.867,408.79
2018,139,17.935,408.79
2018,139,17.94,408.79
2018,139,20.027,408.79
2018,139,20.275,408.79
2018,139,20.353,408.79
2018,139,20.754,408.79
2018,139,20.776,408.79
2018,139,22.688,408.79
2018,139,16.702,408.8
2018,139,16.785,408.8
2018,139,16.809,408.8
2018,139,16.829,408.8
2018,139,16.866,408.8
2018,139,16.936,408.8
2018,139,16.985,408.8
2018,139,17.288,408.8
2018,139,17.533,408.8
2018,139,17.643,408.8
2018,139,17.706,408.8
2018,139,17.726,408.8
2018,139,17.823,408.8
2018,139,17.909,408.8
2018,139,19.98,408.8
2018,139,20.17,408.8
2018,139,20.208,408.8
2018,139,20.218,408.8
2018,139,20.447,408.8
2018,139,20.91,408.8
2018,139,21.518,408.8
2018,139,21.893,408.8
2018,139,16.693,408.81
2018,139,16.696,408.81
2018,139,16.913,408.81
2018,139,16.941,408.81
2018,139,17.127,408.81
2018,139,17.335,408.81
2018,139,17.419,408.81
2018,139,17.421,408.81
2018,139,17.53,408.81
2018,139,17.565,408.81
2018,139,17.645,408.81
2018,139,17.653,408.81
2018,139,17.664,408.81
2018,139,18.034,408.81
2018,139,20.314,408.81
2018,139,20.389,408.81
2018,139,20.559,408.81
2018,139,20.926,408.81
2018,139,21.036,408.81
2018,139,21.742,408.81
2018,139,21.865,408.81
2018,139,22.521,408.81
2018,139,22.573,408.81
2018,139,16.709,408.82
2018,139,16.715,408.82
2018,139,16.844,408.82
2018,139,17.559,408.82
2018,139,17.638,408.82
2018,139,17.809,408.82
2018,139,17.95,408.82
2018,139,18.07,408.82
2018,139,18.071,408.82
2018,139,20.202,408.82
2018,139,20.212,408.82
2018,139,20.57,408.82
2018,139,20.598,408.82
2018,139,21.993,408.82
2018,139,22.378,408.82
2018,139,22.881,408.82
2018,139,16.978,408.83
2018,139,17.132,408.83
2018,139,17.191,408.83
2018,139,17.233,408.83
2018,139,17.517,408.83
2018,139,17.599,408.83
2018,139,17.65,408.83
2018,139,17.676,408.83
2018,139,17.987,408.83
2018,139,19.403,408.83
2018,139,20.101,408.83
2018,139,20.221,408.83
2018,139,20.354,408.83
2018,139,20.437,408.83
2018,139,20.5,408.83
2018,139,20.684,408.83
2018,139,20.859,408.83
2018,139,21.021,408.83
2018,139,21.202,408.83
2018,139,22.19,408.83
2018,139,22.501,408.83
2018,139,22.798,408.83
2018,139,17.471,408.84
2018,139,17.499,408.84
2018,139,17.531,408.84
2018,139,17.572,408.84
2018,139,17.685,408.84
2018,139,17.711,408.84
2018,139,17.857,408.84
2018,139,18.055,408.84
2018,139,20.163,408.84
2018,139,20.171,408.84
2018,139,20.992,408.84
2018,139,21.253,408.84
2018,139,21.831,408.84
2018,139,22.821,408.84
2018,139,16.944,408.85
2018,139,16.967,408.85
2018,139,17.41,408.85
2018,139,17.445,408.85
2018,139,17.486,408.85
2018,139,17.692,408.85
2018,139,17.734,408.85
2018,139,20.08,408.85
2018,139,20.475,408.85
2018,139,20.591,408.85
2018,139,20.608,408.85
2018,139,20.713,408.85
2018,139,20.861,408.85
2018,139,22.234,408.85
2018,139,16.839,408.86
2018,139,17.312,408.86
2018,139,17.328,408.86
2018,139,17.624,408.86
2018,139,17.815,408.86
2018,139,18.8,408.86
2018,139,20.113,408.86
2018,139,20.311,408.86
2018,139,20.517,408.86
2018,139,20.551,408.86
2018,139,20.583,408.86
2018,139,20.671,408.86
2018,139,20.953,408.86
2018,139,22.013,408.86
2018,139,16.694,408.87
2018,139,16.743,408.87
2018,139,16.96,408.87
2018,139,17.004,408.87
2018,139,17.009,408.87
2018,139,17.268,408.87
2018,139,17.745,408.87
2018,139,17.75,408.87
2018,139,17.784,408.87
2018,139,17.825,408.87
2018,139,20.216,408.87
2018,139,20.251,408.87
2018,139,20.436,408.87
2018,139,20.773,408.87
2018,139,20.817,408.87
2018,139,20.866,408.87
2018,139,21.083,408.87
2018,139,21.179,408.87
2018,139,21.344,408.87
2018,139,21.985,408.87
2018,139,22.785,408.87
2018,139,16.683,408.88
2018,139,16.882,408.88
2018,139,16.959,408.88
2018,139,17.061,408.88
2018,139,17.092,408.88
2018,139,17.14,408.88
2018,139,17.525,408.88
2018,139,17.663,408.88
2018,139,17.718,408.88
2018,139,17.792,408.88
2018,139,17.833,408.88
2018,139,17.846,408.88
2018,139,17.904,408.88
2018,139,18.81,408.88
2018,139,20.156,408.88
2018,139,20.207,408.88
2018,139,20.231,408.88
2018,139,20.268,408.88
2018,139,20.366,408.88
2018,139,20.371,408.88
2018,139,20.442,408.88
2018,139,20.557,408.88
2018,139,20.827,408.88
2018,139,20.903,408.88
2018,139,21.039,408.88
2018,139,22.443,408.88
2018,139,17.518,408.89
2018,139,17.611,408.89
2018,139,17.701,408.89
2018,139,17.895,408.89
2018,139,20.01,408.89
2018,139,20.238,408.89
2018,139,20.656,408.89
2018,139,20.674,408.89
2018,139,20.825,408.89
2018,139,21.02,408.89
2018,139,21.258,408.89
2018,139,22.355,408.89
2018,139,16.673,408.9
2018,139,16.763,408.9
2018,139,16.798,408.9
2018,139,16.834,408.9
2018,139,16.921,408.9
2018,139,17.033,408.9
2018,139,17.053,408.9
2018,139,17.121,408.9
2018,139,17.369,408.9
2018,139,17.397,408.9
2018,139,17.406,408.9
2018,139,17.536,408.9
2018,139,17.671,408.9
2018,139,17.682,408.9
2018,139,17.98,408.9
2018,139,18.815,408.9
2018,139,19.399,408.9
2018,139,20.105,408.9
2018,139,20.155,408.9
2018,139,20.197,408.9
2018,139,20.215,408.9
2018,139,20.356,408.9
2018,139,20.514,408.9
2018,139,20.707,408.9
2018,139,20.796,408.9
2018,139,20.822,408.9
2018,139,20.906,408.9
2018,139,20.934,408.9
2018,139,21.064,408.9
2018,139,21.211,408.9
2018,139,21.64,408.9
2018,139,21.787,408.9
2018,139,22.745,408.9
2018,139,22.884,408.9
2018,139,16.68,408.91
2018,139,16.819,408.91
2018,139,17.364,408.91
2018,139,17.384,408.91
2018,139,17.468,408.91
2018,139,17.588,408.91
2018,139,17.698,408.91
2018,139,17.818,408.91
2018,139,18.422,408.91
2018,139,20.27,408.91
2018,139,20.393,408.91
2018,139,20.421,408.91
2018,139,20.645,408.91
2018,139,20.741,408.91
2018,139,20.916,408.91
2018,139,21.038,408.91
2018,139,21.067,408.91
2018,139,21.073,408.91
2018,139,21.312,408.91
2018,139,22.255,408.91
2018,139,22.476,408.91
2018,139,22.542,408.91
2018,139,22.599,408.91
2018,139,16.803,408.92
2018,139,16.865,408.92
2018,139,16.931,408.92
2018,139,17.401,408.92
2018,139,17.453,408.92
2018,139,17.843,408.92
2018,139,18.397,408.92
2018,139,18.798,408.92
2018,139,19.962,408.92
2018,139,20.002,408.92
2018,139,20.158,408.92
2018,139,20.403,408.92
2018,139,20.502,408.92
2018,139,20.593,408.92
2018,139,20.768,408.92
2018,139,20.802,408.92
2018,139,20.841,408.92
2018,139,21.589,408.92
2018,139,21.817,408.92
2018,139,16.847,408.93
2018,139,16.925,408.93
2018,139,17.126,408.93
2018,139,17.215,408.93
2018,139,17.661,408.93
2018,139,17.666,408.93
2018,139,17.71,408.93
2018,139,17.749,408.93
2018,139,17.788,408.93
2018,139,18.529,408.93
2018,139,19.606,408.93
2018,139,20.291,408.93
2018,139,20.306,408.93
2018,139,20.744,408.93
2018,139,20.908,408.93
2018,139,20.918,408.93
2018,139,20.931,408.93
2018,139,20.979,408.93
2018,139,21.99,408.93
2018,139,22.31,408.93
2018,139,22.472,408.93
2018,139,22.654,408.93
2018,139,16.827,408.94
2018,139,17.095,408.94
2018,139,17.153,408.94
2018,139,17.319,408.94
2018,139,17.716,408.94
2018,139,17.739,408.94
2018,139,17.757,408.94
2018,139,17.861,408.94
2018,139,17.961,408.94
2018,139,18.019,408.94
2018,139,20.2,408.94
2018,139,20.239,408.94
2018,139,20.272,408.94
2018,139,20.47,408.94
2018,139,20.575,408.94
2018,139,20.601,408.94
2018,139,20.747,408.94
2018,139,20.956,408.94
2018,139,20.987,408.94
2018,139,21.601,408.94
2018,139,22.076,408.94
2018,139,22.505,408.94
2018,139,22.891,408.94
2018,139,16.728,408.95
2018,139,16.758,408.95
2018,139,16.855,408.95
2018,139,17.085,408.95
2018,139,17.103,408.95
2018,139,17.591,408.95
2018,139,17.603,408.95
2018,139,17.732,408.95
2018,139,17.779,408.95
2018,139,17.87,408.95
2018,139,20.024,408.95
2018,139,20.114,408.95
2018,139,20.234,408.95
2018,139,20.278,408.95
2018,139,20.454,408.95
2018,139,20.473,408.95
2018,139,20.491,408.95
2018,139,20.637,408.95
2018,139,20.843,408.95
2018,139,21.271,408.95
2018,139,22.349,408.95
2018,139,22.669,408.95
2018,139,16.97,408.96
2018,139,17.395,408.96
2018,139,17.557,408.96
2018,139,17.838,408.96
2018,139,18.813,408.96
2018,139,20.129,408.96
2018,139,20.257,408.96
2018,139,20.793,408.96
2018,139,20.869,408.96
2018,139,20.989,408.96
2018,139,21,408.96
2018,139,21.411,408.96
2018,139,22.039,408.96
2018,139,22.698,408.96
2018,139,22.706,408.96
2018,139,16.784,408.97
2018,139,17.515,408.97
2018,139,17.607,408.97
2018,139,17.744,408.97
2018,139,17.869,408.97
2018,139,17.917,408.97
2018,139,19.378,408.97
2018,139,20.121,408.97
2018,139,20.135,408.97
2018,139,20.233,408.97
2018,139,20.733,408.97
2018,139,20.737,408.97
2018,139,20.752,408.97
2018,139,21.239,408.97
2018,139,21.56,408.97
2018,139,21.924,408.97
2018,139,22.016,408.97
2018,139,22.592,408.97
2018,139,22.622,408.97
2018,139,17.142,408.98
2018,139,17.354,408.98
2018,139,17.385,408.98
2018,139,17.627,408.98
2018,139,17.642,408.98
2018,139,17.659,408.98
2018,139,17.723,408.98
2018,139,17.924,408.98
2018,139,17.942,408.98
2018,139,17.943,408.98
2018,139,19.4,408.98
2018,139,20.074,408.98
2018,139,20.204,408.98
2018,139,20.26,408.98
2018,139,20.288,408.98
2018,139,20.341,408.98
2018,139,20.392,408.98
2018,139,20.612,408.98
2018,139,20.864,408.98
2018,139,20.976,408.98
2018,139,21.125,408.98
2018,139,21.572,408.98
2018,139,21.575,408.98
2018,139,21.669,408.98
2018,139,21.833,408.98
2018,139,22.276,408.98
2018,139,22.493,408.98
2018,139,22.574,408.98
2018,139,22.714,408.98
2018,139,22.792,408.98
2018,139,22.878,408.98
2018,139,18.036,408.99
2018,139,18.066,408.99
2018,139,19.407,408.99
2018,139,20.174,408.99
2018,139,20.247,408.99
2018,139,20.277,408.99
2018,139,20.368,408.99
2018,139,20.496,408.99
2018,139,20.544,408.99
2018,139,20.569,408.99
2018,139,20.609,408.99
2018,139,20.7,408.99
2018,139,20.996,408.99
2018,139,21.013,408.99
2018,139,21.13,408.99
2018,139,21.218,408.99
2018,139,21.281,408.99
2018,139,21.305,408.99
2018,139,21.313,408.99
2018,139,21.317,408.99
2018,139,21.325,408.99
2018,139,21.419,408.99
2018,139,21.531,408.99
2018,139,21.843,408.99
2018,139,21.907,408.99
2018,139,22.169,408.99
2018,139,22.196,408.99
2018,139,22.518,408.99
2018,139,22.693,408.99
2018,139,16.746,409
2018,139,16.777,409
2018,139,16.994,409
2018,139,17.075,409
2018,139,17.212,409
2018,139,17.612,409
2018,139,17.851,409
2018,139,17.859,409
2018,139,17.883,409
2018,139,19.981,409
2018,139,19.983,409
2018,139,20.004,409
2018,139,20.152,409
2018,139,20.199,409
2018,139,20.304,409
2018,139,20.4,409
2018,139,20.432,409
2018,139,20.763,409
2018,139,20.788,409
2018,139,21.138,409
2018,139,21.167,409
2018,139,21.184,409
2018,139,21.739,409
2018,139,22.453,409
2018,139,22.643,409
2018,139,16.74,409.01
2018,139,16.748,409.01
2018,139,17.377,409.01
2018,139,17.586,409.01
2018,139,17.672,409.01
2018,139,17.847,409.01
2018,139,17.925,409.01
2018,139,18.05,409.01
2018,139,18.068,409.01
2018,139,20.145,409.01
2018,139,20.244,409.01
2018,139,20.303,409.01
2018,139,20.411,409.01
2018,139,20.51,409.01
2018,139,20.622,409.01
2018,139,20.785,409.01
2018,139,20.901,409.01
2018,139,21.151,409.01
2018,139,21.391,409.01
2018,139,21.807,409.01
2018,139,21.822,409.01
2018,139,21.888,409.01
2018,139,22.87,409.01
2018,139,16.735,409.02
2018,139,17.1,409.02
2018,139,17.119,409.02
2018,139,17.351,409.02
2018,139,17.435,409.02
2018,139,17.585,409.02
2018,139,17.68,409.02
2018,139,17.687,409.02
2018,139,17.81,409.02
2018,139,18.016,409.02
2018,139,20.007,409.02
2018,139,20.418,409.02
2018,139,20.585,409.02
2018,139,20.69,409.02
2018,139,20.728,409.02
2018,139,20.846,409.02
2018,139,20.854,409.02
2018,139,20.871,409.02
2018,139,20.96,409.02
2018,139,21.486,409.02
2018,139,21.515,409.02
2018,139,21.813,409.02
2018,139,22.094,409.02
2018,139,22.604,409.02
2018,139,22.852,409.02
2018,139,16.897,409.03
2018,139,17.865,409.03
2018,139,17.891,409.03
2018,139,17.934,409.03
2018,139,18.401,409.03
2018,139,18.74,409.03
2018,139,18.759,409.03
2018,139,19.973,409.03
2018,139,20.098,409.03
2018,139,20.122,409.03
2018,139,20.179,409.03
2018,139,20.195,409.03
2018,139,20.327,409.03
2018,139,20.346,409.03
2018,139,20.384,409.03
2018,139,20.419,409.03
2018,139,20.431,409.03
2018,139,20.444,409.03
2018,139,20.471,409.03
2018,139,20.562,409.03
2018,139,20.72,409.03
2018,139,20.848,409.03
2018,139,20.924,409.03
2018,139,20.944,409.03
2018,139,21.018,409.03
2018,139,21.042,409.03
2018,139,21.086,409.03
2018,139,21.135,409.03
2018,139,21.21,409.03
2018,139,21.44,409.03
2018,139,21.627,409.03
2018,139,21.716,409.03
2018,139,21.917,409.03
2018,139,21.927,409.03
2018,139,22.172,409.03
2018,139,22.307,409.03
2018,139,22.448,409.03
2018,139,22.532,409.03
2018,139,16.793,409.04
2018,139,16.796,409.04
2018,139,17.496,409.04
2018,139,17.684,409.04
2018,139,17.899,409.04
2018,139,19.993,409.04
2018,139,20.249,409.04
2018,139,20.293,409.04
2018,139,20.335,409.04
2018,139,20.617,409.04
2018,139,20.653,409.04
2018,139,20.765,409.04
2018,139,20.771,409.04
2018,139,20.9,409.04
2018,139,20.942,409.04
2018,139,21.002,409.04
2018,139,21.111,409.04
2018,139,21.127,409.04
2018,139,21.413,409.04
2018,139,21.52,409.04
2018,139,21.786,409.04
2018,139,21.901,409.04
2018,139,21.971,409.04
2018,139,22.062,409.04
2018,139,16.756,409.05
2018,139,16.878,409.05
2018,139,17.387,409.05
2018,139,17.62,409.05
2018,139,17.69,409.05
2018,139,17.841,409.05
2018,139,17.849,409.05
2018,139,17.852,409.05
2018,139,17.914,409.05
2018,139,17.959,409.05
2018,139,17.963,409.05
2018,139,18.042,409.05
2018,139,18.053,409.05
2018,139,18.425,409.05
2018,139,18.696,409.05
2018,139,18.816,409.05
2018,139,20.1,409.05
2018,139,20.132,409.05
2018,139,20.176,409.05
2018,139,20.283,409.05
2018,139,20.33,409.05
2018,139,20.39,409.05
2018,139,20.582,409.05
2018,139,20.616,409.05
2018,139,20.632,409.05
2018,139,20.742,409.05
2018,139,20.83,409.05
2018,139,20.888,409.05
2018,139,20.911,409.05
2018,139,20.991,409.05
2018,139,21.117,409.05
2018,139,21.49,409.05
2018,139,21.737,409.05
2018,139,21.781,409.05
2018,139,21.903,409.05
2018,139,22.06,409.05
2018,139,22.41,409.05
2018,139,22.638,409.05
2018,139,22.86,409.05
2018,139,16.767,409.06
2018,139,16.92,409.06
2018,139,17.015,409.06
2018,139,17.356,409.06
2018,139,17.658,409.06
2018,139,17.783,409.06
2018,139,17.93,409.06
2018,139,18.264,409.06
2018,139,20.147,409.06
2018,139,20.192,409.06
2018,139,20.329,409.06
2018,139,20.587,409.06
2018,139,20.595,409.06
2018,139,20.655,409.06
2018,139,20.692,409.06
2018,139,20.807,409.06
2018,139,20.849,409.06
2018,139,21.203,409.06
2018,139,21.557,409.06
2018,139,21.818,409.06
2018,139,22.318,409.06
2018,139,22.433,409.06
2018,139,22.581,409.06
2018,139,22.709,409.06
2018,139,22.803,409.06
2018,139,16.863,409.07
2018,139,17.737,409.07
2018,139,19.408,409.07
2018,139,19.997,409.07
2018,139,20.093,409.07
2018,139,20.205,409.07
2018,139,20.301,409.07
2018,139,20.343,409.07
2018,139,20.614,409.07
2018,139,20.664,409.07
2018,139,20.804,409.07
2018,139,20.806,409.07
2018,139,20.887,409.07
2018,139,21.744,409.07
2018,139,21.755,409.07
2018,139,21.81,409.07
2018,139,21.823,409.07
2018,139,22.571,409.07
2018,139,16.672,409.08
2018,139,16.975,409.08
2018,139,17.646,409.08
2018,139,17.703,409.08
2018,139,17.822,409.08
2018,139,17.839,409.08
2018,139,17.873,409.08
2018,139,19.975,409.08
2018,139,20.028,409.08
2018,139,20.092,409.08
2018,139,20.103,409.08
2018,139,20.236,409.08
2018,139,20.476,409.08
2018,139,20.507,409.08
2018,139,20.64,409.08
2018,139,20.689,409.08
2018,139,20.815,409.08
2018,139,21.421,409.08
2018,139,21.513,409.08
2018,139,21.597,409.08
2018,139,21.609,409.08
2018,139,21.948,409.08
2018,139,22.007,409.08
2018,139,22.063,409.08
2018,139,22.153,409.08
2018,139,22.245,409.08
2018,139,22.471,409.08
2018,139,22.716,409.08
2018,139,22.868,409.08
2018,139,16.923,409.09
2018,139,16.99,409.09
2018,139,17.04,409.09
2018,139,17.633,409.09
2018,139,17.956,409.09
2018,139,20.254,409.09
2018,139,20.281,409.09
2018,139,20.424,409.09
2018,139,20.673,409.09
2018,139,20.755,409.09
2018,139,20.77,409.09
2018,139,20.892,409.09
